user_id,recommendations,recommended_categories,purchased_products,purchased_categories,precision@k
2167,"[6136, 7215, 2277, 8138, 9599]",['Food'],[7],['Food'],0.95
2171,"[6136, 7693, 7215, 9921, 2277]","['Kitchen', 'Food']","[4, 10, 4]","['Kitchen', 'Food']",0.95
2177,"[6136, 7215, 2277, 8138, 9599]",['Food'],[7],['Food'],0.95
2183,"[5369, 6136, 4439, 5544, 7215]","['Audio', 'Food', 'Home']","[12, 3, 10, 14, 3, 5]","['Audio', 'Food', 'Home']",0.95
2184,"[813, 4727, 4720, 9447, 3910]",['Toys'],[1],['Toys'],1.0
2187,"[7693, 9921, 3455, 9504, 7500]",['Kitchen'],[4],['Kitchen'],0.95
2189,"[3337, 193, 9822, 2127, 6136]","['Food', 'Smart Home']",[8],['Smart Home'],0.9500000000000001
2201,"[7693, 9921, 3455, 9504, 7500]",['Kitchen'],[4],['Kitchen'],0.95
2204,"[3337, 193, 9822, 2127, 5314]",['Smart Home'],[8],['Smart Home'],0.95
2208,"[4439, 8479, 9511, 6240, 9019]",['Audio'],[5],['Audio'],1.0
2215,"[6136, 7215, 2277, 8138, 9599]",['Food'],[6],['Food'],0.95
2227,"[7693, 9921, 3455, 9504, 7500]",['Kitchen'],[2],['Kitchen'],1.0
2230,"[7693, 9921, 3455, 9504, 7500]",['Kitchen'],[2],['Kitchen'],0.95
2235,"[6136, 3337, 4439, 7215, 193]","['Audio', 'Food', 'Smart Home']","[10, 5, 7, 8]","['Audio', 'Food', 'Smart Home']",0.95
2236,"[6136, 7215, 2277, 8138, 9599]",['Food'],[9],['Food'],0.95
2245,"[6136, 7215, 140, 8138, 2277]","['Kitchen', 'Food']","[3, 3]",['Food'],0.9500000000000001
2269,"[6136, 7215, 2277, 8138, 9599]",['Food'],[3],['Food'],0.95
2275,"[193, 6136, 4372, 3337, 7693]","['Fitness', 'Kitchen', 'Food', 'Smart Home']","[8, 4, 11, 2, 15, 12, 5, 2, 3]","['Smart Home', 'Fitness', 'Kitchen', 'Food', 'Audio']",0.95
2281,"[4439, 8479, 9511, 6240, 9019]",['Audio'],[5],['Audio'],1.0
2284,"[4439, 8479, 9511, 6240, 9019]",['Audio'],[5],['Audio'],0.95
2285,"[140, 6136, 7693, 4439, 7215]","['Kitchen', 'Audio', 'Food']","[5, 4, 3, 4, 10]","['Kitchen', 'Audio', 'Food']",0.95
2288,"[6136, 3337, 7215, 193, 2277]","['Food', 'Smart Home']","[8, 3, 3]","['Food', 'Smart Home']",0.95
2291,"[7693, 9921, 3455, 9504, 7500]",['Kitchen'],[4],['Kitchen'],1.0
2297,"[7693, 9921, 3455, 9504, 7500]",['Kitchen'],[2],['Kitchen'],0.95
2300,"[184, 7693, 72, 9921, 3455]",['Kitchen'],"[2, 2]",['Kitchen'],1.0
2301,"[7693, 9921, 3455, 9504, 7500]",['Kitchen'],[4],['Kitchen'],0.95
2309,"[6136, 7215, 2277, 8138, 9599]",['Food'],[10],['Food'],0.95
2321,"[140, 184, 813, 6136, 7693]","['Kitchen', 'Food', 'Toys']","[1, 2, 3, 2]","['Kitchen', 'Food', 'Toys']",1.0
2325,"[140, 130, 184, 6136, 7693]","['Kitchen', 'Food']","[3, 15, 7, 4, 9, 9, 9]","['Kitchen', 'Food']",0.95
2332,"[184, 7693, 6136, 9921, 7215]","['Kitchen', 'Food']","[2, 3]","['Kitchen', 'Food']",1.0
2333,"[6136, 3337, 7215, 193, 2277]","['Food', 'Smart Home']","[8, 6, 3]","['Food', 'Smart Home']",0.95
2336,"[813, 4727, 4720, 9447, 3910]",['Toys'],[1],['Toys'],1.0
2347,"[6136, 4439, 7215, 8479, 2277]","['Audio', 'Food']","[6, 5]","['Audio', 'Food']",0.95
2361,"[3337, 193, 9822, 2127, 5314]",['Smart Home'],[8],['Smart Home'],0.95
2362,"[184, 130, 6136, 7693, 7215]","['Kitchen', 'Food']","[6, 2, 10, 3, 2, 4]","['Kitchen', 'Food']",0.95
2363,"[7693, 9921, 3455, 9504, 7500]",['Kitchen'],[2],['Kitchen'],1.0
2366,"[7693, 9921, 3455, 9504, 7500]",['Kitchen'],[4],['Kitchen'],0.95
2369,"[4439, 8479, 9511, 6240, 9019]",['Audio'],[5],['Audio'],1.0
2374,"[7693, 9921, 3455, 9504, 7500]",['Kitchen'],[4],['Kitchen'],0.95
2385,"[6136, 4439, 5369, 7215, 5544]","['Audio', 'Food', 'Home']","[9, 12, 5, 3, 14, 14]","['Audio', 'Food', 'Home']",0.95
2387,"[6136, 7215, 2277, 8138, 9599]",['Food'],[6],['Food'],1.0
2393,"[47, 6136, 7215, 8138, 2277]",['Food'],[3],['Food'],1.0
2396,"[6136, 7215, 2277, 8138, 9599]",['Food'],[10],['Food'],0.95
2397,"[7693, 9921, 3455, 9504, 7500]",['Kitchen'],[4],['Kitchen'],1.0
2400,"[6136, 7215, 2277, 8138, 9599]",['Food'],[7],['Food'],0.95
2420,"[6136, 5369, 7215, 7693, 9921]","['Kitchen', 'Food', 'Home']","[14, 15, 2, 14, 6, 15, 6, 3]","['Kitchen', 'Food', 'Home']",0.95
2422,"[3337, 193, 9822, 2127, 5314]",['Smart Home'],[8],['Smart Home'],0.95
2433,"[6136, 7693, 3337, 7215, 9921]","['Kitchen', 'Food', 'Smart Home']","[4, 3, 8, 10]","['Kitchen', 'Food', 'Smart Home']",0.95
2438,"[813, 4727, 4720, 9447, 3910]",['Toys'],[1],['Toys'],1.0
2448,"[7693, 9921, 3455, 9504, 7500]",['Kitchen'],[2],['Kitchen'],1.0
2451,"[6136, 7215, 2277, 8138, 9599]",['Food'],[3],['Food'],0.95
2452,"[7693, 9921, 3455, 9504, 7500]",['Kitchen'],[4],['Kitchen'],0.95
2453,"[6136, 7215, 2277, 8138, 9599]",['Food'],[7],['Food'],0.95
2456,"[3337, 193, 9822, 2127, 5314]",['Smart Home'],[8],['Smart Home'],0.95
2457,"[6136, 5369, 4372, 813, 7693]","['Toys', 'Home', 'Fitness', 'Kitchen', 'Food']","[14, 1, 6, 1, 10, 11, 7, 4, 10, 10]","['Toys', 'Home', 'Fitness', 'Kitchen', 'Food']",0.95
2458,"[6136, 7215, 2277, 8138, 9599]",['Food'],[10],['Food'],0.95
2459,"[6136, 7215, 2277, 8138, 9599]",['Food'],"[6, 3]",['Food'],0.95
2460,"[6136, 7693, 4439, 7215, 9921]","['Kitchen', 'Audio', 'Food']","[5, 10, 3, 4]","['Kitchen', 'Audio', 'Food']",0.95
2461,"[6136, 7693, 3337, 7215, 9921]","['Kitchen', 'Food', 'Smart Home']","[2, 6, 8]","['Kitchen', 'Food', 'Smart Home']",0.95
2464,"[7693, 9921, 3455, 9504, 7500]",['Kitchen'],[4],['Kitchen'],1.0
2466,"[6136, 7215, 2277, 8138, 9599]",['Food'],[10],['Food'],0.95
2472,"[6136, 7215, 2277, 8138, 9599]",['Food'],[6],['Food'],0.95
2473,"[124, 130, 3160, 6136, 3337]","['Electronics', 'Smart Home', 'Food']","[5, 13, 5, 5, 7, 8]","['Electronics', 'Audio', 'Smart Home', 'Food']",0.95
2486,"[4439, 8479, 9511, 6240, 9019]",['Audio'],[5],['Audio'],0.95
2491,"[7693, 9921, 3455, 9504, 7500]",['Kitchen'],[4],['Kitchen'],1.0
2492,"[3337, 193, 9822, 2127, 5314]",['Smart Home'],[8],['Smart Home'],0.95
2494,"[130, 184, 4372, 72, 6136]","['Fitness', 'Kitchen', 'Food']","[2, 6, 12, 11, 11]","['Fitness', 'Kitchen', 'Food']",0.95
2498,"[6136, 7215, 2277, 8138, 9599]",['Food'],[9],['Food'],1.0
2500,"[130, 6136, 124, 7215, 159]","['Electronics', 'Food']","[3, 3]",['Food'],0.8999999999999999
2502,"[193, 140, 813, 4727, 4720]","['Kitchen', 'Toys', 'Smart Home']",[1],['Toys'],0.8
2504,"[6136, 7693, 7215, 9921, 2277]","['Kitchen', 'Food']","[7, 4]","['Kitchen', 'Food']",0.95
2512,"[813, 4727, 4720, 9447, 3910]",['Toys'],[1],['Toys'],0.95
2513,"[130, 6136, 813, 4727, 7215]","['Food', 'Toys']","[3, 1]","['Food', 'Toys']",1.0
2516,"[6136, 7215, 2277, 8138, 9599]",['Food'],[6],['Food'],1.0
2519,"[81, 6136, 813, 7215, 4727]","['Food', 'Toys']","[7, 15, 6, 15, 10, 7, 1, 12, 1, 6]","['Food', 'Toys']",0.95
2523,"[6136, 7215, 2277, 8138, 9599]",['Food'],[6],['Food'],0.95
2534,"[140, 6136, 5369, 3337, 7693]","['Kitchen', 'Food', 'Home', 'Smart Home']","[14, 9, 3, 3, 5, 4, 8, 8, 3]","['Home', 'Smart Home', 'Kitchen', 'Food', 'Audio']",0.95
2535,"[6136, 5369, 3337, 7693, 4439]","['Home', 'Smart Home', 'Kitchen', 'Food', 'Audio']","[14, 10, 14, 8, 4, 12, 8, 5, 10, 9]","['Home', 'Smart Home', 'Kitchen', 'Food', 'Audio']",0.95
2542,"[813, 4727, 4720, 9447, 3910]",['Toys'],[1],['Toys'],1.0
2544,"[124, 140, 4372, 6136, 7693]","['Fitness', 'Kitchen', 'Electronics', 'Food']","[4, 11, 5, 9, 13, 3, 12, 2, 4, 5]","['Audio', 'Fitness', 'Kitchen', 'Food', 'Electronics']",0.95
2550,"[6136, 7215, 2277, 8138, 9599]",['Food'],[10],['Food'],0.95
2553,"[6136, 7215, 2277, 8138, 9599]",['Food'],[3],['Food'],0.95
2558,"[813, 4727, 4720, 9447, 3910]",['Toys'],[1],['Toys'],1.0
2560,"[7693, 9921, 3455, 9504, 7500]",['Kitchen'],[2],['Kitchen'],0.95
2565,"[7693, 9921, 3455, 9504, 7500]",['Kitchen'],[4],['Kitchen'],0.95
2566,"[6136, 4439, 7215, 8479, 9511]","['Audio', 'Food']","[5, 6, 5, 3, 7]","['Audio', 'Food']",0.95
2570,"[3337, 193, 9822, 2127, 5314]",['Smart Home'],[8],['Smart Home'],0.95
2572,"[6136, 7215, 2277, 8138, 9599]",['Food'],[6],['Food'],1.0
2586,"[7693, 4439, 9921, 8479, 3455]","['Kitchen', 'Audio']","[4, 5]","['Kitchen', 'Audio']",0.95
2587,"[6136, 7215, 2277, 8138, 9599]",['Food'],[9],['Food'],1.0
2588,"[813, 4727, 4720, 9447, 3910]",['Toys'],[1],['Toys'],0.95
2593,"[130, 6136, 5369, 813, 7215]","['Toys', 'Food', 'Home']","[14, 12, 9, 14, 9, 7, 7, 12, 10, 1]","['Toys', 'Food', 'Home']",0.95
2596,"[7693, 9921, 3455, 9504, 7500]",['Kitchen'],[4],['Kitchen'],0.95
2597,"[813, 6136, 7693, 7215, 9921]","['Kitchen', 'Food', 'Toys']","[1, 3, 3, 2]","['Kitchen', 'Food', 'Toys']",1.0
2600,"[6136, 7215, 2277, 8138, 9599]",['Food'],[10],['Food'],1.0
2605,"[6136, 3337, 4439, 7215, 193]","['Audio', 'Food', 'Smart Home']","[8, 5, 9]","['Audio', 'Smart Home', 'Food']",0.95
2607,"[124, 140, 6136, 5369, 7693]","['Kitchen', 'Electronics', 'Home', 'Food']","[4, 10, 8, 12, 3, 14, 13]","['Home', 'Smart Home', 'Kitchen', 'Food', 'Electronics']",0.95
2608,"[140, 6136, 5369, 7693, 4439]","['Kitchen', 'Audio', 'Food', 'Home']","[2, 14, 9, 9, 6, 2, 7, 12, 5, 9]","['Kitchen', 'Audio', 'Food', 'Home']",0.95
2609,"[6136, 7215, 2277, 8138, 9599]",['Food'],[7],['Food'],0.95
2610,"[140, 72, 130, 6136, 813]","['Kitchen', 'Food', 'Toys']","[4, 15, 4, 7, 1, 7, 12]","['Kitchen', 'Food', 'Toys']",0.95
2613,"[4439, 8479, 9511, 6240, 9019]",['Audio'],[5],['Audio'],0.95
2618,"[6136, 7215, 2277, 8138, 9599]",['Food'],[6],['Food'],0.95
2626,"[140, 159, 124, 813, 6136]","['Kitchen', 'Electronics', 'Toys', 'Food']","[3, 3, 2, 1]","['Kitchen', 'Food', 'Toys']",0.95
2633,"[6136, 7215, 2277, 8138, 9599]",['Food'],[3],['Food'],1.0
2636,"[6136, 4439, 7215, 8479, 2277]","['Audio', 'Food']","[5, 6, 3, 5]","['Audio', 'Food']",0.95
2638,"[140, 6136, 5369, 7693, 4439]","['Kitchen', 'Audio', 'Food', 'Home']","[15, 10, 4, 14, 5, 7, 7, 5]","['Kitchen', 'Audio', 'Food', 'Home']",0.95
2639,"[140, 184, 6136, 4372, 813]","['Fitness', 'Kitchen', 'Food', 'Toys']","[3, 10, 4, 1, 15, 12, 2, 5, 11, 12]","['Toys', 'Fitness', 'Kitchen', 'Food', 'Audio']",0.95
2640,"[6136, 7215, 2277, 8138, 9599]",['Food'],"[10, 6]",['Food'],0.95
2641,"[4439, 8479, 9511, 6240, 9019]",['Audio'],[5],['Audio'],1.0
2644,"[6136, 7215, 2277, 8138, 9599]",['Food'],[9],['Food'],0.95
2645,"[184, 140, 6136, 813, 7693]","['Kitchen', 'Food', 'Toys']","[2, 1, 12, 2, 1, 8, 10, 4, 7]","['Kitchen', 'Food', 'Toys', 'Smart Home']",0.95
2648,"[6136, 7693, 3337, 4439, 7215]","['Kitchen', 'Audio', 'Food', 'Smart Home']","[5, 8, 9, 4]","['Kitchen', 'Audio', 'Smart Home', 'Food']",0.95
2651,"[6136, 7215, 2277, 8138, 9599]",['Food'],[7],['Food'],1.0
2655,"[7693, 9921, 3455, 9504, 7500]",['Kitchen'],[2],['Kitchen'],1.0
2656,"[140, 193, 6136, 5369, 4372]","['Home', 'Smart Home', 'Fitness', 'Kitchen', 'Food']","[8, 11, 6, 6, 9, 3, 15, 7, 14, 4]","['Home', 'Smart Home', 'Fitness', 'Kitchen', 'Food']",0.95
2661,"[6136, 7215, 2277, 8138, 9599]",['Food'],[6],['Food'],0.95
2662,"[813, 4727, 4720, 9447, 3910]",['Toys'],[1],['Toys'],0.95
2665,"[4439, 8479, 9511, 6240, 9019]",['Audio'],[5],['Audio'],0.95
2671,"[140, 184, 813, 6136, 7693]","['Kitchen', 'Food', 'Toys']","[3, 1, 2, 1]","['Kitchen', 'Food', 'Toys']",1.0
2673,"[6136, 7215, 2277, 8138, 9599]",['Food'],[10],['Food'],0.95
2674,"[3337, 193, 9822, 2127, 5314]",['Smart Home'],[8],['Smart Home'],0.95
2683,"[6136, 7215, 2277, 8138, 9599]",['Food'],[3],['Food'],0.95
2686,"[6136, 7693, 4439, 7215, 9921]","['Kitchen', 'Audio', 'Food']","[4, 10, 3, 5]","['Kitchen', 'Audio', 'Food']",0.95
2687,"[159, 6136, 813, 3160, 7693]","['Kitchen', 'Electronics', 'Toys', 'Food']","[2, 3, 6, 13, 15, 3, 5, 7, 3, 1]","['Electronics', 'Toys', 'Kitchen', 'Food', 'Audio']",0.95
2689,"[6136, 7693, 3337, 4439, 7215]","['Kitchen', 'Audio', 'Food', 'Smart Home']","[2, 8, 9, 5]","['Kitchen', 'Audio', 'Food', 'Smart Home']",0.95
2699,"[140, 6136, 813, 3160, 7693]","['Kitchen', 'Electronics', 'Food', 'Toys']","[7, 13, 10, 10, 2, 7, 10, 10, 1, 12]","['Kitchen', 'Electronics', 'Food', 'Toys']",0.95
2703,"[7693, 9921, 3455, 9504, 7500]",['Kitchen'],[2],['Kitchen'],1.0
2704,"[140, 72, 193, 7693, 9921]","['Kitchen', 'Smart Home']","[2, 2]",['Kitchen'],0.9500000000000001
2708,"[7693, 9921, 3455, 9504, 7500]",['Kitchen'],[4],['Kitchen'],0.95
2710,"[159, 129, 140, 6136, 5369]","['Kitchen', 'Electronics', 'Home', 'Food']","[4, 3, 5, 7, 14, 13, 11, 9, 5]","['Electronics', 'Home', 'Fitness', 'Kitchen', 'Food', 'Audio']",0.95
2713,"[6136, 7215, 2277, 8138, 9599]",['Food'],[3],['Food'],1.0
2714,"[6136, 813, 3160, 7215, 4727]","['Electronics', 'Food', 'Toys']","[1, 6, 7, 1, 13, 12]","['Electronics', 'Food', 'Toys']",0.95
2715,"[6136, 7215, 2277, 8138, 9599]",['Food'],[10],['Food'],1.0
2718,"[7693, 9921, 3455, 9504, 7500]",['Kitchen'],[2],['Kitchen'],1.0
2730,"[6136, 7215, 2277, 8138, 9599]",['Food'],[6],['Food'],0.95
2733,"[6136, 4439, 7215, 8479, 2277]","['Audio', 'Food']","[10, 7, 5, 5]","['Audio', 'Food']",0.95
2737,"[6136, 7215, 2277, 8138, 9599]",['Food'],[3],['Food'],1.0
2741,"[140, 184, 130, 813, 6136]","['Kitchen', 'Food', 'Toys']","[2, 3, 1, 1, 3]","['Kitchen', 'Food', 'Toys']",1.0
2743,"[6136, 7215, 2277, 8138, 9599]",['Food'],[9],['Food'],0.95
2744,"[6136, 7693, 3337, 4439, 7215]","['Kitchen', 'Audio', 'Food', 'Smart Home']","[2, 5, 10, 8]","['Kitchen', 'Audio', 'Smart Home', 'Food']",0.95
2748,"[3337, 193, 9822, 2127, 5314]",['Smart Home'],[8],['Smart Home'],0.95
2757,"[6136, 130, 4372, 813, 7693]","['Fitness', 'Kitchen', 'Food', 'Toys']","[13, 9, 4, 3, 11, 2, 10, 8, 11, 1]","['Toys', 'Smart Home', 'Fitness', 'Kitchen', 'Food', 'Electronics']",0.95
2763,"[6136, 7215, 2277, 8138, 9599]",['Food'],[9],['Food'],0.95
2765,"[7693, 9921, 3455, 9504, 7500]",['Kitchen'],[4],['Kitchen'],1.0
2771,"[6136, 7693, 4439, 7215, 9921]","['Kitchen', 'Audio', 'Food']","[2, 9, 5]","['Kitchen', 'Audio', 'Food']",0.95
2774,"[6136, 7215, 2277, 8138, 9599]",['Food'],[10],['Food'],0.95
2777,"[3337, 193, 9822, 2127, 5314]",['Smart Home'],[8],['Smart Home'],0.95
2779,"[159, 124, 6136, 5369, 4372]","['Fitness', 'Electronics', 'Home', 'Food']","[14, 7, 9, 3, 13, 12, 11, 15, 12]","['Fitness', 'Electronics', 'Food', 'Home']",0.95
2781,"[6136, 5369, 7693, 3337, 7215]","['Kitchen', 'Food', 'Home', 'Smart Home']","[2, 8, 6, 15, 12, 14, 4, 4, 12, 9]","['Kitchen', 'Food', 'Home', 'Smart Home']",0.95
2783,"[193, 6136, 813, 4727, 7215]","['Food', 'Toys', 'Smart Home']","[3, 3, 1]","['Food', 'Toys']",1.0
2784,"[6136, 7215, 2277, 8138, 9599]",['Food'],[7],['Food'],0.95
2792,"[140, 6136, 5369, 4372, 7693]","['Fitness', 'Kitchen', 'Food', 'Home']","[6, 13, 9, 11, 14, 9, 14, 4]","['Home', 'Fitness', 'Kitchen', 'Food', 'Electronics']",0.95
2794,"[3337, 193, 9822, 2127, 5314]",['Smart Home'],[8],['Smart Home'],0.95
2800,"[3337, 193, 9822, 2127, 5314]",['Smart Home'],[8],['Smart Home'],0.95
2801,"[6136, 3337, 4439, 7215, 193]","['Audio', 'Food', 'Smart Home']","[3, 9, 8, 5]","['Audio', 'Food', 'Smart Home']",0.95
2803,"[4439, 6136, 8479, 7215, 9511]","['Audio', 'Food']","[9, 15, 5, 12, 3, 3, 3, 9, 9, 9]","['Audio', 'Food']",0.95
2808,"[130, 6136, 5369, 4439, 7215]","['Audio', 'Food', 'Home']","[5, 15, 15, 10, 7, 14, 15, 9, 3]","['Audio', 'Home', 'Food']",0.95
2814,"[4439, 8479, 9511, 6240, 9019]",['Audio'],[5],['Audio'],0.95
2821,"[6136, 5369, 4372, 4439, 7693]","['Home', 'Fitness', 'Kitchen', 'Food', 'Audio']","[15, 11, 5, 3, 2, 14, 2]","['Home', 'Fitness', 'Kitchen', 'Food', 'Audio']",0.95
2822,"[3337, 193, 9822, 2127, 6136]","['Food', 'Smart Home']",[8],['Smart Home'],0.9500000000000001
2827,"[6136, 7215, 2277, 8138, 9599]",['Food'],[7],['Food'],0.95
2835,"[3337, 193, 9822, 2127, 5314]",['Smart Home'],[8],['Smart Home'],0.95
2840,"[4439, 8479, 9511, 6240, 9019]",['Audio'],[5],['Audio'],0.95
2845,"[193, 159, 813, 6136, 7693]","['Toys', 'Smart Home', 'Kitchen', 'Food', 'Electronics']","[2, 1, 13, 3, 5, 5, 8, 3]","['Electronics', 'Toys', 'Smart Home', 'Kitchen', 'Food', 'Audio']",0.95
2853,"[3337, 193, 9822, 2127, 6136]","['Food', 'Smart Home']",[8],['Smart Home'],0.9500000000000001
2854,"[6136, 7215, 2277, 8138, 9599]",['Food'],"[3, 7, 9]",['Food'],0.95
2861,"[6136, 813, 3337, 7215, 4727]","['Food', 'Toys', 'Smart Home']","[8, 1, 7, 6]","['Food', 'Toys', 'Smart Home']",0.95
2863,"[6136, 7215, 2277, 8138, 9599]",['Food'],[10],['Food'],1.0
2878,"[7693, 9921, 3455, 9504, 7500]",['Kitchen'],[2],['Kitchen'],0.95
2880,"[6136, 4439, 7215, 8479, 2277]","['Audio', 'Food']","[5, 6, 9]","['Audio', 'Food']",0.95
2883,"[6136, 7693, 7215, 9921, 2277]","['Kitchen', 'Food']","[6, 2, 3]","['Kitchen', 'Food']",0.95
2888,"[6136, 7215, 2277, 8138, 9599]",['Food'],[9],['Food'],1.0
2890,"[6136, 7215, 2277, 8138, 9599]",['Food'],[10],['Food'],0.95
2892,"[6136, 5369, 3160, 4439, 7215]","['Audio', 'Electronics', 'Food', 'Home']","[10, 13, 5, 14, 6, 7, 15, 12, 12]","['Audio', 'Electronics', 'Food', 'Home']",0.95
2895,"[4439, 8479, 9511, 6240, 9019]",['Audio'],[5],['Audio'],0.95
2896,"[193, 6136, 5369, 4372, 3160]","['Home', 'Smart Home', 'Fitness', 'Food', 'Electronics']","[10, 11, 10, 8, 3, 13, 7, 14, 7]","['Home', 'Smart Home', 'Fitness', 'Food', 'Electronics']",0.95
2897,"[813, 4727, 4720, 9447, 3910]",['Toys'],[1],['Toys'],0.95
2898,"[6136, 3337, 813, 4439, 7215]","['Audio', 'Food', 'Toys', 'Smart Home']","[10, 12, 8, 6, 15, 15, 5, 3, 1, 5]","['Audio', 'Food', 'Toys', 'Smart Home']",0.95
2900,"[3337, 193, 9822, 2127, 6136]","['Food', 'Smart Home']",[8],['Smart Home'],0.9500000000000001
2902,"[124, 159, 140, 6136, 5369]","['Kitchen', 'Electronics', 'Home', 'Food']","[10, 11, 8, 13, 4, 3, 14, 8, 3, 2]","['Home', 'Smart Home', 'Fitness', 'Kitchen', 'Food', 'Electronics']",0.95
2906,"[140, 124, 5369, 6136, 7693]","['Kitchen', 'Electronics', 'Home', 'Food']","[10, 2, 14, 13, 4]","['Kitchen', 'Electronics', 'Food', 'Home']",0.95
2908,"[3337, 193, 9822, 2127, 5314]",['Smart Home'],[8],['Smart Home'],0.95
2909,"[124, 193, 813, 6136, 7693]","['Toys', 'Smart Home', 'Kitchen', 'Food', 'Electronics']","[1, 2, 3]","['Kitchen', 'Food', 'Toys']",0.95
2911,"[7693, 9921, 3455, 9504, 7500]",['Kitchen'],[4],['Kitchen'],0.95
2913,"[129, 159, 124, 130, 6136]","['Electronics', 'Food']","[15, 13, 12, 5, 6, 15, 6, 4]","['Kitchen', 'Audio', 'Electronics', 'Food']",0.95
2923,"[6136, 7215, 2277, 8138, 9599]",['Food'],[7],['Food'],0.95
2928,"[7693, 9921, 3455, 9504, 7500]",['Kitchen'],[2],['Kitchen'],1.0
2933,"[813, 4727, 4720, 9447, 3910]",['Toys'],[1],['Toys'],0.95
2937,"[159, 6136, 4439, 3160, 7215]","['Audio', 'Electronics', 'Food']","[15, 13, 13, 5, 15, 6]","['Audio', 'Electronics', 'Food']",0.95
2938,"[7693, 9921, 3455, 9504, 7500]",['Kitchen'],[2],['Kitchen'],0.95
2946,"[7693, 4439, 9921, 8479, 3455]","['Kitchen', 'Audio']","[5, 4]","['Kitchen', 'Audio']",0.95
2947,"[6136, 7693, 3337, 7215, 9921]","['Kitchen', 'Food', 'Smart Home']","[4, 8, 7, 8]","['Kitchen', 'Food', 'Smart Home']",0.95
2949,"[6136, 7215, 2277, 8138, 9599]",['Food'],[3],['Food'],0.95
2950,"[140, 184, 130, 813, 6136]","['Kitchen', 'Food', 'Toys']","[2, 1, 3]","['Kitchen', 'Food', 'Toys']",1.0
2951,"[7693, 9921, 3455, 9504, 7500]",['Kitchen'],[2],['Kitchen'],0.95
2953,"[6136, 7693, 7215, 9921, 2277]","['Kitchen', 'Food']","[2, 9, 9]","['Kitchen', 'Food']",0.95
2958,"[6136, 7215, 2277, 8138, 9599]",['Food'],[9],['Food'],1.0
2959,"[6136, 5369, 4439, 7215, 5544]","['Audio', 'Food', 'Home']","[6, 10, 15, 6, 9, 7, 12, 15, 14, 5]","['Audio', 'Food', 'Home']",0.95
2961,"[7693, 9921, 3455, 9504, 7500]",['Kitchen'],[2],['Kitchen'],0.95
2964,"[140, 6136, 4372, 813, 7693]","['Fitness', 'Kitchen', 'Food', 'Toys']","[11, 12, 9, 6, 8, 8, 1, 5, 11, 4]","['Toys', 'Smart Home', 'Fitness', 'Kitchen', 'Food', 'Audio']",0.95
2965,"[3337, 193, 9822, 2127, 5314]",['Smart Home'],[8],['Smart Home'],0.95
2970,"[140, 130, 6136, 176, 7693]","['Kitchen', 'Food']","[3, 2]","['Kitchen', 'Food']",1.0
2974,"[813, 4727, 4720, 9447, 3910]",['Toys'],[1],['Toys'],0.95
2977,"[813, 4727, 4720, 9447, 3910]",['Toys'],[1],['Toys'],0.95
2978,"[6136, 4439, 7215, 8479, 2277]","['Audio', 'Food']","[5, 3, 3]","['Audio', 'Food']",0.95
2987,"[6136, 7215, 2277, 8138, 9599]",['Food'],[6],['Food'],1.0
2991,"[6136, 7215, 2277, 8138, 9599]",['Food'],[9],['Food'],0.95
2994,"[72, 184, 6136, 5369, 7693]","['Kitchen', 'Food', 'Home']","[14, 2, 15, 5, 9, 2, 6, 9, 7, 12]","['Kitchen', 'Audio', 'Food', 'Home']",0.95
2996,"[130, 6136, 4372, 3337, 7215]","['Fitness', 'Food', 'Smart Home']","[9, 8, 9, 11, 12, 9, 11, 12]","['Fitness', 'Food', 'Smart Home']",0.95
3001,"[6136, 7215, 2277, 8138, 9599]",['Food'],[7],['Food'],1.0
3002,"[6136, 7215, 2277, 8138, 9599]",['Food'],[7],['Food'],0.95
3003,"[6136, 7215, 2277, 8138, 9599]",['Food'],[10],['Food'],0.95
3008,"[130, 81, 6136, 5369, 813]","['Food', 'Toys', 'Home']","[14, 3, 1, 9, 15, 5, 12, 12, 6]","['Audio', 'Toys', 'Food', 'Home']",0.95
3009,"[6136, 813, 7215, 4727, 2277]","['Food', 'Toys']","[1, 9]","['Food', 'Toys']",0.95
3017,"[6136, 7693, 4439, 7215, 9921]","['Kitchen', 'Audio', 'Food']","[9, 3, 5, 4]","['Kitchen', 'Audio', 'Food']",0.95
3022,"[6136, 7215, 2277, 8138, 9599]",['Food'],[6],['Food'],1.0
3023,"[3337, 193, 9822, 2127, 6136]","['Food', 'Smart Home']",[8],['Smart Home'],0.9500000000000001
3026,"[6136, 7215, 2277, 8138, 9599]",['Food'],[9],['Food'],0.95
3028,"[6136, 7215, 2277, 8138, 9599]",['Food'],[7],['Food'],0.95
3029,"[140, 124, 813, 6136, 7693]","['Kitchen', 'Electronics', 'Toys', 'Food']","[2, 1, 3]","['Kitchen', 'Food', 'Toys']",1.0
3031,"[124, 159, 140, 6136, 4372]","['Fitness', 'Kitchen', 'Electronics', 'Food']","[13, 5, 11, 6, 10, 4]","['Electronics', 'Fitness', 'Kitchen', 'Food', 'Audio']",0.95
3042,"[159, 193, 6136, 5369, 813]","['Toys', 'Home', 'Smart Home', 'Food', 'Electronics']","[1, 13, 14, 4, 8, 11, 14, 4, 5, 12]","['Toys', 'Home', 'Audio', 'Smart Home', 'Fitness', 'Kitchen', 'Food', 'Electronics']",0.95
