product_id,product_name,category,current_quantity,last_restock_quantity,days_since_restock,priority_score,recommendation,suggested_quantity
22,Product 22,Clothing,193,27,178,-3.525,LOW - Monitor stock levels,13
4668,Product 4668,Electronics,193,27,158,-3.525,LOW - Monitor stock levels,13
1090,Product 1090,Toys,131,18,129,-3.5263157894736836,LOW - Monitor stock levels,9
3651,Product 3651,Sports,131,18,106,-3.5263157894736836,LOW - Monitor stock levels,9
4773,Product 4773,Automotive,138,19,86,-3.53,LOW - Monitor stock levels,9
4716,Product 4716,Electronics,173,24,150,-3.544,LOW - Monitor stock levels,12
1877,Product 1877,Automotive,180,25,126,-3.5461538461538464,LOW - Monitor stock levels,12
4169,Product 4169,Automotive,104,14,91,-3.5533333333333332,LOW - Monitor stock levels,7
3007,Product 3007,Automotive,111,15,172,-3.55625,LOW - Monitor stock levels,7
3686,Product 3686,Books,111,15,173,-3.55625,LOW - Monitor stock levels,7
4238,Product 4238,Books,125,17,87,-3.5611111111111113,LOW - Monitor stock levels,8
2830,Product 2830,Electronics,146,20,130,-3.566666666666667,LOW - Monitor stock levels,10
4265,Product 4265,Books,153,21,176,-3.568181818181818,LOW - Monitor stock levels,10
139,Product 139,Automotive,160,22,67,-3.5695652173913035,LOW - Monitor stock levels,11
2219,Product 2219,Books,147,20,88,-3.599999999999999,LOW - Monitor stock levels,10
3214,Product 3214,Electronics,154,21,164,-3.599999999999999,LOW - Monitor stock levels,10
3633,Product 3633,Home & Kitchen,126,17,147,-3.599999999999999,LOW - Monitor stock levels,8
3697,Product 3697,Toys,112,15,131,-3.599999999999999,LOW - Monitor stock levels,7
4022,Product 4022,Home & Kitchen,112,15,88,-3.599999999999999,LOW - Monitor stock levels,7
4706,Product 4706,Toys,161,22,124,-3.599999999999999,LOW - Monitor stock levels,11
2507,Product 2507,Clothing,148,21,40,-3.609090909090909,LOW - Monitor stock levels,10
1750,Product 1750,Automotive,139,20,31,-3.6233333333333326,LOW - Monitor stock levels,10
1531,Product 1531,Toys,183,25,129,-3.626923076923076,LOW - Monitor stock levels,12
4098,Product 4098,Toys,183,25,67,-3.626923076923076,LOW - Monitor stock levels,12
716,Product 716,Sports,176,24,149,-3.6279999999999997,LOW - Monitor stock levels,12
601,Product 601,Automotive,162,22,152,-3.630434782608696,LOW - Monitor stock levels,11
2115,Product 2115,Home & Kitchen,162,22,139,-3.630434782608696,LOW - Monitor stock levels,11
4034,Product 4034,Books,196,28,40,-3.6310344827586207,LOW - Monitor stock levels,14
2034,Product 2034,Home & Kitchen,148,20,169,-3.6333333333333324,LOW - Monitor stock levels,10
3789,Product 3789,Clothing,141,19,106,-3.6349999999999993,LOW - Monitor stock levels,9
4398,Product 4398,Books,120,16,143,-3.6411764705882343,LOW - Monitor stock levels,8
3654,Product 3654,Home & Kitchen,130,18,44,-3.6494736842105264,LOW - Monitor stock levels,9
9,Product 9,Sports,198,27,161,-3.649999999999999,LOW - Monitor stock levels,13
3465,Product 3465,Sports,169,24,38,-3.652,LOW - Monitor stock levels,12
1392,Product 1392,Sports,186,26,47,-3.652222222222223,LOW - Monitor stock levels,13
2465,Product 2465,Home & Kitchen,173,24,49,-3.654,LOW - Monitor stock levels,12
1522,Product 1522,Sports,177,24,131,-3.6559999999999993,LOW - Monitor stock levels,12
1447,Product 1447,Home & Kitchen,170,23,180,-3.6583333333333328,LOW - Monitor stock levels,11
1399,Product 1399,Clothing,163,22,112,-3.6608695652173915,LOW - Monitor stock levels,11
4670,Product 4670,Automotive,163,22,93,-3.6608695652173915,LOW - Monitor stock levels,11
2078,Product 2078,Electronics,156,21,156,-3.6636363636363636,LOW - Monitor stock levels,10
4483,Product 4483,Books,199,27,143,-3.6749999999999994,LOW - Monitor stock levels,13
510,Product 510,Electronics,185,25,109,-3.6807692307692297,LOW - Monitor stock levels,12
4354,Product 4354,Toys,114,15,122,-3.6874999999999996,LOW - Monitor stock levels,7
2968,Product 2968,Home & Kitchen,164,22,159,-3.6913043478260863,LOW - Monitor stock levels,11
3375,Product 3375,Electronics,150,20,91,-3.6999999999999997,LOW - Monitor stock levels,10
461,Product 461,Automotive,193,26,156,-3.703703703703703,LOW - Monitor stock levels,13
1158,Product 1158,Toys,193,26,60,-3.703703703703703,LOW - Monitor stock levels,13
2421,Product 2421,Toys,193,26,72,-3.703703703703703,LOW - Monitor stock levels,13
3318,Product 3318,Books,186,25,109,-3.7076923076923074,LOW - Monitor stock levels,12
3600,Product 3600,Books,122,16,128,-3.7235294117647055,LOW - Monitor stock levels,8
551,Product 551,Clothing,158,21,78,-3.727272727272727,LOW - Monitor stock levels,10
3781,Product 3781,Automotive,194,26,69,-3.729629629629629,LOW - Monitor stock levels,13
1499,Product 1499,Automotive,151,20,147,-3.733333333333333,LOW - Monitor stock levels,10
3591,Product 3591,Electronics,187,25,108,-3.7346153846153842,LOW - Monitor stock levels,12
1900,Product 1900,Automotive,137,18,163,-3.7473684210526312,LOW - Monitor stock levels,9
819,Product 819,Books,189,26,45,-3.749999999999999,LOW - Monitor stock levels,13
1687,Product 1687,Home & Kitchen,166,22,81,-3.7521739130434777,LOW - Monitor stock levels,11
3356,Product 3356,Home & Kitchen,195,26,149,-3.755555555555555,LOW - Monitor stock levels,13
4156,Product 4156,Automotive,130,17,90,-3.755555555555555,LOW - Monitor stock levels,8
1960,Product 1960,Books,188,25,67,-3.761538461538461,LOW - Monitor stock levels,12
4692,Product 4692,Home & Kitchen,152,20,142,-3.766666666666666,LOW - Monitor stock levels,10
3082,Product 3082,Home & Kitchen,174,23,149,-3.775,LOW - Monitor stock levels,11
1764,Product 1764,Clothing,130,17,58,-3.775555555555555,LOW - Monitor stock levels,8
2522,Product 2522,Clothing,196,26,117,-3.781481481481481,LOW - Monitor stock levels,13
2850,Product 2850,Toys,196,26,63,-3.781481481481481,LOW - Monitor stock levels,13
2511,Product 2511,Toys,165,23,32,-3.7925,LOW - Monitor stock levels,11
1696,Product 1696,Clothing,102,13,172,-3.7999999999999994,LOW - Monitor stock levels,6
3242,Product 3242,Electronics,175,23,130,-3.8041666666666667,LOW - Monitor stock levels,11
1216,Product 1216,Books,123,16,56,-3.8047058823529407,LOW - Monitor stock levels,8
1407,Product 1407,Home & Kitchen,124,16,83,-3.805882352941176,LOW - Monitor stock levels,8
3546,Product 3546,Electronics,124,16,93,-3.805882352941176,LOW - Monitor stock levels,8
3562,Product 3562,Home & Kitchen,197,26,129,-3.8074074074074074,LOW - Monitor stock levels,13
934,Product 934,Home & Kitchen,146,19,152,-3.809999999999999,LOW - Monitor stock levels,9
1070,Product 1070,Automotive,146,19,65,-3.809999999999999,LOW - Monitor stock levels,9
1010,Product 1010,Clothing,198,27,43,-3.819999999999999,LOW - Monitor stock levels,13
1601,Product 1601,Automotive,161,21,120,-3.8227272727272728,LOW - Monitor stock levels,10
1968,Product 1968,Clothing,150,20,47,-3.83,LOW - Monitor stock levels,10
1095,Product 1095,Home & Kitchen,132,17,165,-3.8333333333333326,LOW - Monitor stock levels,8
1368,Product 1368,Automotive,110,14,170,-3.8333333333333326,LOW - Monitor stock levels,7
3405,Product 3405,Books,176,23,139,-3.8333333333333326,LOW - Monitor stock levels,11
3517,Product 3517,Clothing,160,21,55,-3.840909090909091,LOW - Monitor stock levels,10
3684,Product 3684,Clothing,169,22,161,-3.843478260869565,LOW - Monitor stock levels,11
1912,Product 1912,Automotive,147,19,81,-3.8449999999999993,LOW - Monitor stock levels,9
4472,Product 4472,Sports,106,14,40,-3.8466666666666662,LOW - Monitor stock levels,7
315,Product 315,Home & Kitchen,125,16,168,-3.847058823529411,LOW - Monitor stock levels,8
1299,Product 1299,Automotive,125,16,82,-3.847058823529411,LOW - Monitor stock levels,8
2536,Product 2536,Sports,125,16,127,-3.847058823529411,LOW - Monitor stock levels,8
3905,Product 3905,Automotive,184,24,75,-3.852,LOW - Monitor stock levels,12
702,Product 702,Toys,177,23,152,-3.8624999999999994,LOW - Monitor stock levels,11
1765,Product 1765,Toys,155,20,176,-3.8666666666666667,LOW - Monitor stock levels,10
208,Product 208,Sports,170,22,96,-3.8739130434782605,LOW - Monitor stock levels,11
4332,Product 4332,Electronics,170,22,61,-3.8739130434782605,LOW - Monitor stock levels,11
2979,Product 2979,Sports,148,19,80,-3.8799999999999994,LOW - Monitor stock levels,9
4793,Product 4793,Books,185,24,159,-3.8799999999999994,LOW - Monitor stock levels,12
4190,Product 4190,Books,162,22,35,-3.880434782608696,LOW - Monitor stock levels,11
2640,Product 2640,Automotive,200,26,79,-3.885185185185185,LOW - Monitor stock levels,13
1552,Product 1552,Automotive,163,21,67,-3.8863636363636362,LOW - Monitor stock levels,10
1244,Product 1244,Electronics,165,22,43,-3.891739130434782,LOW - Monitor stock levels,11
4194,Product 4194,Clothing,132,17,54,-3.8933333333333326,LOW - Monitor stock levels,8
3426,Product 3426,Automotive,193,25,161,-3.896153846153846,LOW - Monitor stock levels,12
30,Product 30,Automotive,156,20,67,-3.9,LOW - Monitor stock levels,10
1897,Product 1897,Electronics,104,13,61,-3.9,LOW - Monitor stock levels,6
2112,Product 2112,Electronics,104,13,163,-3.9,LOW - Monitor stock levels,6
2141,Product 2141,Books,109,14,48,-3.9066666666666667,LOW - Monitor stock levels,7
4605,Product 4605,Books,186,24,79,-3.908,LOW - Monitor stock levels,12
1195,Product 1195,Toys,106,14,33,-3.916666666666666,LOW - Monitor stock levels,7
1354,Product 1354,Clothing,194,25,175,-3.923076923076923,LOW - Monitor stock levels,12
1566,Product 1566,Books,142,18,149,-3.9315789473684206,LOW - Monitor stock levels,9
3188,Product 3188,Clothing,120,15,65,-3.9499999999999997,LOW - Monitor stock levels,7
4122,Product 4122,Sports,105,13,70,-3.9499999999999997,LOW - Monitor stock levels,6
4769,Product 4769,Toys,135,17,177,-3.9499999999999997,LOW - Monitor stock levels,8
3577,Product 3577,Books,133,17,52,-3.9522222222222223,LOW - Monitor stock levels,8
3120,Product 3120,Books,147,19,49,-3.954999999999999,LOW - Monitor stock levels,9
87,Product 87,Automotive,128,16,158,-3.9705882352941173,LOW - Monitor stock levels,8
2692,Product 2692,Sports,178,23,52,-3.9716666666666662,LOW - Monitor stock levels,11
1695,Product 1695,Sports,143,19,33,-3.9749999999999996,LOW - Monitor stock levels,9
3135,Product 3135,Toys,180,23,56,-3.9899999999999998,LOW - Monitor stock levels,11
4428,Product 4428,Books,150,19,56,-3.9899999999999998,LOW - Monitor stock levels,9
1560,Product 1560,Toys,174,22,77,-3.9956521739130433,LOW - Monitor stock levels,11
4702,Product 4702,Books,155,20,47,-3.996666666666667,LOW - Monitor stock levels,10
3125,Product 3125,Books,159,20,164,-3.9999999999999996,LOW - Monitor stock levels,10
2751,Product 2751,Automotive,129,16,90,-4.011764705882353,LOW - Monitor stock levels,8
2209,Product 2209,Books,130,17,34,-4.015555555555555,LOW - Monitor stock levels,8
286,Product 286,Home & Kitchen,114,14,129,-4.02,LOW - Monitor stock levels,7
2225,Product 2225,Sports,114,14,83,-4.02,LOW - Monitor stock levels,7
188,Product 188,Books,175,22,74,-4.026086956521739,LOW - Monitor stock levels,11
915,Product 915,Home & Kitchen,137,17,180,-4.027777777777778,LOW - Monitor stock levels,8
2619,Product 2619,Clothing,122,15,97,-4.0375,LOW - Monitor stock levels,7
3711,Product 3711,Clothing,183,23,158,-4.0375,LOW - Monitor stock levels,11
3979,Product 3979,Electronics,145,18,146,-4.042105263157895,LOW - Monitor stock levels,9
48,Product 48,Electronics,153,19,131,-4.055000000000001,LOW - Monitor stock levels,9
2927,Product 2927,Automotive,138,17,175,-4.066666666666667,LOW - Monitor stock levels,8
2839,Product 2839,Electronics,108,13,67,-4.1000000000000005,LOW - Monitor stock levels,6
184,Product 184,Home & Kitchen,139,17,133,-4.105555555555556,LOW - Monitor stock levels,8
4251,Product 4251,Toys,196,25,47,-4.106923076923077,LOW - Monitor stock levels,12
2221,Product 2221,Toys,121,15,48,-4.11375,LOW - Monitor stock levels,7
1841,Product 1841,Books,147,18,65,-4.11578947368421,LOW - Monitor stock levels,9
4510,Product 4510,Books,178,22,150,-4.117391304347826,LOW - Monitor stock levels,11
3900,Product 3900,Automotive,143,18,45,-4.118421052631579,LOW - Monitor stock levels,9
2529,Product 2529,Clothing,124,15,87,-4.125,LOW - Monitor stock levels,7
4592,Product 4592,Books,109,13,66,-4.15,LOW - Monitor stock levels,6
3971,Product 3971,Sports,195,24,82,-4.16,LOW - Monitor stock levels,12
668,Product 668,Toys,128,16,41,-4.160588235294117,LOW - Monitor stock levels,8
3021,Product 3021,Books,164,20,67,-4.166666666666667,LOW - Monitor stock levels,10
761,Product 761,Automotive,172,21,127,-4.172727272727273,LOW - Monitor stock levels,10
1580,Product 1580,Electronics,180,22,105,-4.178260869565218,LOW - Monitor stock levels,11
2724,Product 2724,Automotive,180,22,108,-4.178260869565218,LOW - Monitor stock levels,11
2971,Product 2971,Sports,180,22,71,-4.178260869565218,LOW - Monitor stock levels,11
1827,Product 1827,Books,157,19,84,-4.194999999999999,LOW - Monitor stock levels,9
561,Product 561,Sports,110,13,147,-4.2,LOW - Monitor stock levels,6
2444,Product 2444,Sports,187,23,55,-4.204166666666667,LOW - Monitor stock levels,11
3070,Product 3070,Home & Kitchen,173,21,94,-4.204545454545454,LOW - Monitor stock levels,10
4417,Product 4417,Automotive,118,14,152,-4.206666666666666,LOW - Monitor stock levels,7
2401,Product 2401,Clothing,186,24,30,-4.208,LOW - Monitor stock levels,12
3031,Product 3031,Sports,181,22,174,-4.208695652173914,LOW - Monitor stock levels,11
1416,Product 1416,Toys,197,24,178,-4.216,LOW - Monitor stock levels,12
2588,Product 2588,Home & Kitchen,142,17,61,-4.222222222222222,LOW - Monitor stock levels,8
4849,Product 4849,Home & Kitchen,158,19,118,-4.23,LOW - Monitor stock levels,9
849,Product 849,Books,166,20,97,-4.233333333333333,LOW - Monitor stock levels,10
777,Product 777,Automotive,103,12,158,-4.246153846153846,LOW - Monitor stock levels,6
3914,Product 3914,Electronics,111,13,86,-4.25,LOW - Monitor stock levels,6
2121,Product 2121,Books,134,16,56,-4.25764705882353,LOW - Monitor stock levels,8
3868,Product 3868,Sports,143,17,82,-4.261111111111111,LOW - Monitor stock levels,8
4870,Product 4870,Automotive,198,24,58,-4.263999999999999,LOW - Monitor stock levels,12
49,Product 49,Automotive,158,20,30,-4.266666666666667,LOW - Monitor stock levels,10
4246,Product 4246,Automotive,167,20,66,-4.266666666666667,LOW - Monitor stock levels,10
294,Product 294,Toys,166,21,31,-4.271818181818182,LOW - Monitor stock levels,10
990,Product 990,Books,129,16,32,-4.291764705882352,LOW - Monitor stock levels,8
2041,Product 2041,Sports,192,23,143,-4.3,LOW - Monitor stock levels,11
2226,Product 2226,Sports,144,17,88,-4.3,LOW - Monitor stock levels,8
2304,Product 2304,Clothing,104,12,175,-4.3,LOW - Monitor stock levels,6
2468,Product 2468,Books,144,17,153,-4.3,LOW - Monitor stock levels,8
3928,Product 3928,Electronics,112,13,172,-4.3,LOW - Monitor stock levels,6
4459,Product 4459,Electronics,144,17,99,-4.3,LOW - Monitor stock levels,8
4389,Product 4389,Books,186,23,41,-4.3149999999999995,LOW - Monitor stock levels,11
2817,Product 2817,Home & Kitchen,130,16,33,-4.3229411764705885,LOW - Monitor stock levels,8
755,Product 755,Home & Kitchen,131,16,37,-4.324117647058824,LOW - Monitor stock levels,8
1217,Product 1217,Electronics,193,23,95,-4.329166666666667,LOW - Monitor stock levels,11
752,Product 752,Electronics,153,18,121,-4.336842105263158,LOW - Monitor stock levels,9
4915,Product 4915,Clothing,137,16,64,-4.341176470588235,LOW - Monitor stock levels,8
2902,Product 2902,Books,193,24,36,-4.343999999999999,LOW - Monitor stock levels,12
2137,Product 2137,Clothing,113,13,79,-4.35,LOW - Monitor stock levels,6
4458,Product 4458,Home & Kitchen,183,22,51,-4.359565217391304,LOW - Monitor stock levels,11
255,Product 255,Toys,186,22,178,-4.360869565217391,LOW - Monitor stock levels,11
4147,Product 4147,Electronics,119,14,49,-4.363333333333333,LOW - Monitor stock levels,7
4712,Product 4712,Books,178,21,107,-4.363636363636364,LOW - Monitor stock levels,10
3329,Product 3329,Toys,154,18,108,-4.373684210526315,LOW - Monitor stock levels,9
3770,Product 3770,Automotive,146,17,173,-4.377777777777777,LOW - Monitor stock levels,8
3539,Product 3539,Clothing,137,16,56,-4.381176470588235,LOW - Monitor stock levels,8
4334,Product 4334,Clothing,195,23,159,-4.3875,LOW - Monitor stock levels,11
296,Product 296,Automotive,187,22,174,-4.391304347826087,LOW - Monitor stock levels,11
309,Product 309,Toys,179,21,97,-4.3954545454545455,LOW - Monitor stock levels,10
1229,Product 1229,Books,179,21,140,-4.3954545454545455,LOW - Monitor stock levels,10
4030,Product 4030,Electronics,171,21,34,-4.40090909090909,LOW - Monitor stock levels,10
473,Product 473,Books,163,19,125,-4.405,LOW - Monitor stock levels,9
3598,Product 3598,Books,163,19,74,-4.405,LOW - Monitor stock levels,9
3085,Product 3085,Books,106,12,136,-4.407692307692307,LOW - Monitor stock levels,6
2113,Product 2113,Sports,147,17,107,-4.416666666666666,LOW - Monitor stock levels,8
99,Product 99,Sports,187,22,56,-4.431304347826087,LOW - Monitor stock levels,11
2438,Product 2438,Electronics,126,15,38,-4.4325,LOW - Monitor stock levels,7
544,Product 544,Sports,123,14,174,-4.4399999999999995,LOW - Monitor stock levels,7
2013,Product 2013,Electronics,122,14,55,-4.4433333333333325,LOW - Monitor stock levels,7
4186,Product 4186,Clothing,197,23,101,-4.445833333333334,LOW - Monitor stock levels,11
851,Product 851,Automotive,148,17,71,-4.455555555555555,LOW - Monitor stock levels,8
3097,Product 3097,Toys,181,21,169,-4.459090909090909,LOW - Monitor stock levels,10
3336,Product 3336,Home & Kitchen,181,21,112,-4.459090909090909,LOW - Monitor stock levels,10
882,Product 882,Books,113,13,48,-4.469999999999999,LOW - Monitor stock levels,6
772,Product 772,Electronics,198,23,165,-4.475,LOW - Monitor stock levels,11
2866,Product 2866,Toys,198,23,62,-4.475,LOW - Monitor stock levels,11
3348,Product 3348,Toys,165,19,81,-4.475,LOW - Monitor stock levels,9
3343,Product 3343,Automotive,190,22,176,-4.482608695652173,LOW - Monitor stock levels,11
4624,Product 4624,Automotive,124,14,95,-4.486666666666667,LOW - Monitor stock levels,7
1596,Product 1596,Books,174,20,92,-4.500000000000001,LOW - Monitor stock levels,10
592,Product 592,Sports,166,19,143,-4.510000000000001,LOW - Monitor stock levels,9
2455,Product 2455,Sports,191,22,73,-4.51304347826087,LOW - Monitor stock levels,11
355,Product 355,Books,151,18,34,-4.523157894736842,LOW - Monitor stock levels,9
1607,Product 1607,Clothing,187,22,46,-4.531304347826087,LOW - Monitor stock levels,11
764,Product 764,Home & Kitchen,190,23,31,-4.531666666666667,LOW - Monitor stock levels,11
2241,Product 2241,Books,200,23,145,-4.533333333333334,LOW - Monitor stock levels,11
2913,Product 2913,Home & Kitchen,125,14,107,-4.533333333333334,LOW - Monitor stock levels,7
3058,Product 3058,Electronics,175,20,86,-4.533333333333334,LOW - Monitor stock levels,10
3428,Product 3428,Electronics,200,23,110,-4.533333333333334,LOW - Monitor stock levels,11
145,Product 145,Sports,165,19,54,-4.534999999999999,LOW - Monitor stock levels,9
304,Product 304,Automotive,167,19,124,-4.545,LOW - Monitor stock levels,9
3060,Product 3060,Home & Kitchen,134,15,113,-4.5625,LOW - Monitor stock levels,7
1009,Product 1009,Electronics,176,20,113,-4.566666666666667,LOW - Monitor stock levels,10
1534,Product 1534,Automotive,109,12,143,-4.56923076923077,LOW - Monitor stock levels,6
4839,Product 4839,Books,151,17,147,-4.572222222222223,LOW - Monitor stock levels,8
397,Product 397,Books,193,22,141,-4.573913043478261,LOW - Monitor stock levels,11
1780,Product 1780,Sports,185,21,107,-4.586363636363636,LOW - Monitor stock levels,10
3808,Product 3808,Books,143,16,127,-4.588235294117648,LOW - Monitor stock levels,8
3472,Product 3472,Sports,118,13,132,-4.6000000000000005,LOW - Monitor stock levels,6
607,Product 607,Home & Kitchen,194,22,119,-4.604347826086957,LOW - Monitor stock levels,11
3461,Product 3461,Sports,194,22,66,-4.604347826086957,LOW - Monitor stock levels,11
2379,Product 2379,Automotive,152,17,158,-4.611111111111112,LOW - Monitor stock levels,8
1276,Product 1276,Home & Kitchen,169,19,128,-4.614999999999999,LOW - Monitor stock levels,9
740,Product 740,Books,186,21,84,-4.618181818181818,LOW - Monitor stock levels,10
4998,Product 4998,Home & Kitchen,110,12,150,-4.6230769230769235,LOW - Monitor stock levels,6
539,Product 539,Sports,160,18,57,-4.624736842105262,LOW - Monitor stock levels,9
4329,Product 4329,Sports,178,20,157,-4.633333333333334,LOW - Monitor stock levels,10
92,Product 92,Clothing,170,19,68,-4.65,LOW - Monitor stock levels,9
1986,Product 1986,Automotive,136,15,130,-4.65,LOW - Monitor stock levels,7
2257,Product 2257,Home & Kitchen,102,11,168,-4.65,LOW - Monitor stock levels,5
4980,Product 4980,Toys,153,17,148,-4.65,LOW - Monitor stock levels,8
3458,Product 3458,Automotive,191,22,45,-4.663043478260869,LOW - Monitor stock levels,11
2959,Product 2959,Home & Kitchen,199,23,43,-4.674166666666666,LOW - Monitor stock levels,11
2893,Product 2893,Clothing,111,12,123,-4.676923076923077,LOW - Monitor stock levels,6
4568,Product 4568,Books,192,22,46,-4.683478260869565,LOW - Monitor stock levels,11
2321,Product 2321,Sports,165,19,39,-4.685,LOW - Monitor stock levels,9
3010,Product 3010,Books,147,17,33,-4.686666666666666,LOW - Monitor stock levels,8
4001,Product 4001,Home & Kitchen,154,17,158,-4.688888888888889,LOW - Monitor stock levels,8
4566,Product 4566,Electronics,134,15,47,-4.6925,LOW - Monitor stock levels,7
297,Product 297,Books,197,22,75,-4.695652173913043,LOW - Monitor stock levels,11
11,Product 11,Automotive,180,20,89,-4.7,LOW - Monitor stock levels,10
4491,Product 4491,Sports,120,13,173,-4.7,LOW - Monitor stock levels,6
4925,Product 4925,Sports,103,11,130,-4.708333333333334,LOW - Monitor stock levels,5
2572,Product 2572,Automotive,146,16,175,-4.711764705882353,LOW - Monitor stock levels,8
2769,Product 2769,Home & Kitchen,146,16,158,-4.711764705882353,LOW - Monitor stock levels,8
4756,Product 4756,Automotive,179,20,55,-4.716666666666667,LOW - Monitor stock levels,10
3379,Product 3379,Home & Kitchen,129,14,171,-4.72,LOW - Monitor stock levels,7
3563,Product 3563,Books,172,19,65,-4.72,LOW - Monitor stock levels,9
3331,Product 3331,Sports,198,22,115,-4.726086956521739,LOW - Monitor stock levels,11
4344,Product 4344,Electronics,112,12,78,-4.730769230769231,LOW - Monitor stock levels,6
3181,Product 3181,Clothing,181,20,96,-4.733333333333333,LOW - Monitor stock levels,10
794,Product 794,Clothing,138,15,94,-4.7375,LOW - Monitor stock levels,7
1133,Product 1133,Electronics,100,11,39,-4.743333333333334,LOW - Monitor stock levels,5
1478,Product 1478,Automotive,190,21,97,-4.745454545454546,LOW - Monitor stock levels,10
2649,Product 2649,Electronics,121,13,175,-4.75,LOW - Monitor stock levels,6
3218,Product 3218,Books,121,13,65,-4.75,LOW - Monitor stock levels,6
2296,Product 2296,Toys,104,11,163,-4.766666666666667,LOW - Monitor stock levels,5
2973,Product 2973,Clothing,156,17,87,-4.766666666666667,LOW - Monitor stock levels,8
3530,Product 3530,Sports,156,17,83,-4.766666666666667,LOW - Monitor stock levels,8
4424,Product 4424,Sports,104,11,146,-4.766666666666667,LOW - Monitor stock levels,5
4609,Product 4609,Home & Kitchen,130,14,129,-4.766666666666667,LOW - Monitor stock levels,7
4949,Product 4949,Electronics,104,11,99,-4.766666666666667,LOW - Monitor stock levels,5
135,Product 135,Home & Kitchen,174,20,33,-4.7700000000000005,LOW - Monitor stock levels,10
4042,Product 4042,Clothing,157,18,31,-4.77421052631579,LOW - Monitor stock levels,9
2002,Product 2002,Automotive,139,15,153,-4.78125,LOW - Monitor stock levels,7
3297,Product 3297,Books,139,15,138,-4.78125,LOW - Monitor stock levels,7
1220,Product 1220,Automotive,128,14,49,-4.783333333333332,LOW - Monitor stock levels,7
1540,Product 1540,Clothing,174,19,78,-4.789999999999999,LOW - Monitor stock levels,9
2659,Product 2659,Automotive,127,14,43,-4.796666666666667,LOW - Monitor stock levels,7
1313,Product 1313,Clothing,192,21,116,-4.809090909090909,LOW - Monitor stock levels,10
3521,Product 3521,Electronics,131,14,134,-4.813333333333333,LOW - Monitor stock levels,7
3551,Product 3551,Automotive,131,14,78,-4.813333333333333,LOW - Monitor stock levels,7
4628,Product 4628,Sports,131,14,69,-4.813333333333333,LOW - Monitor stock levels,7
443,Product 443,Books,184,20,144,-4.833333333333334,LOW - Monitor stock levels,10
3191,Product 3191,Sports,150,17,30,-4.833333333333334,LOW - Monitor stock levels,8
1248,Product 1248,Toys,142,16,31,-4.8370588235294125,LOW - Monitor stock levels,8
1599,Product 1599,Clothing,114,12,112,-4.838461538461539,LOW - Monitor stock levels,6
4801,Product 4801,Books,193,21,178,-4.840909090909092,LOW - Monitor stock levels,10
4261,Product 4261,Clothing,185,20,136,-4.866666666666667,LOW - Monitor stock levels,10
4972,Product 4972,Electronics,185,20,164,-4.866666666666667,LOW - Monitor stock levels,10
4333,Product 4333,Sports,186,21,35,-4.868181818181818,LOW - Monitor stock levels,10
1139,Product 1139,Home & Kitchen,141,15,138,-4.86875,LOW - Monitor stock levels,7
2801,Product 2801,Sports,194,21,134,-4.872727272727273,LOW - Monitor stock levels,10
104,Product 104,Home & Kitchen,195,21,150,-4.904545454545454,LOW - Monitor stock levels,10
1040,Product 1040,Clothing,160,17,159,-4.9222222222222225,LOW - Monitor stock levels,8
1526,Product 1526,Books,160,17,126,-4.9222222222222225,LOW - Monitor stock levels,8
3519,Product 3519,Sports,169,18,79,-4.926315789473684,LOW - Monitor stock levels,9
4199,Product 4199,Automotive,187,20,115,-4.933333333333334,LOW - Monitor stock levels,10
4732,Product 4732,Books,187,20,174,-4.933333333333334,LOW - Monitor stock levels,10
3990,Product 3990,Electronics,125,13,104,-4.95,LOW - Monitor stock levels,6
3681,Product 3681,Home & Kitchen,134,14,146,-4.953333333333333,LOW - Monitor stock levels,7
3533,Product 3533,Books,143,15,80,-4.95625,LOW - Monitor stock levels,7
4618,Product 4618,Sports,161,17,62,-4.961111111111111,LOW - Monitor stock levels,8
3252,Product 3252,Books,197,21,176,-4.968181818181819,LOW - Monitor stock levels,10
1309,Product 1309,Automotive,117,12,153,-5.0,LOW - Monitor stock levels,6
1879,Product 1879,Books,180,19,95,-5.0,LOW - Monitor stock levels,9
2853,Product 2853,Toys,189,20,95,-5.0,LOW - Monitor stock levels,10
3012,Product 3012,Home & Kitchen,180,19,176,-5.0,LOW - Monitor stock levels,9
3726,Product 3726,Toys,126,13,111,-5.0,LOW - Monitor stock levels,6
4159,Product 4159,Automotive,153,16,121,-5.0,LOW - Monitor stock levels,8
4772,Product 4772,Sports,180,19,78,-5.0,LOW - Monitor stock levels,9
825,Product 825,Toys,194,21,45,-5.0227272727272725,LOW - Monitor stock levels,10
3205,Product 3205,Books,172,18,92,-5.036842105263157,LOW - Monitor stock levels,9
888,Product 888,Automotive,163,17,99,-5.038888888888889,LOW - Monitor stock levels,8
2663,Product 2663,Toys,127,13,156,-5.05,LOW - Monitor stock levels,6
3216,Product 3216,Electronics,180,19,55,-5.05,LOW - Monitor stock levels,9
4464,Product 4464,Sports,100,10,146,-5.063636363636364,LOW - Monitor stock levels,5
1602,Product 1602,Clothing,191,20,99,-5.066666666666666,LOW - Monitor stock levels,10
2878,Product 2878,Clothing,182,19,78,-5.069999999999999,LOW - Monitor stock levels,9
1045,Product 1045,Home & Kitchen,146,15,84,-5.0875,LOW - Monitor stock levels,7
